53.985001,1045.234985,38.063999
56.973999,1046.271973,32.879002
54.046001,1044.746948,45.139999
49.897999,1042.368042,45.688999
55.937000,1044.015015,36.783001
53.557999,1046.821045,34.647999
52.826000,1048.223999,44.285999
54.716999,1047.796997,35.014000
54.716999,1055.239014,18.849001
54.716999,1044.990967,59.719002
50.569000,1028.459961,104.371002
50.691002,1041.391968,48.861000
54.411999,1063.962036,-30.805000
59.169998,1041.453003,34.587002
61.305000,1032.973999,95.221001
61.305000,1042.368042,57.645000
50.691002,1047.491943,28.731001
50.691002,1054.629028,25.193001
55.388000,1047.369995,38.856998
57.217999,1034.926025,74.359001
53.557999,1048.468018,44.347000
49.043999,1046.942993,30.378000
49.043999,1036.634033,57.401001
55.693001,1050.968994,28.365000
55.693001,1047.675049,31.049000
56.608002,1035.047974,80.886002
52.582001,1042.795044,58.316002
53.436001,1050.786011,12.932000
59.658001,1052.494019,22.691999
55.265999,1038.342041,69.845001
51.240002,1034.255005,81.922997
53.008999,1049.932007,27.511000
54.900002,1054.140991,4.392000
57.035000,1036.817017,60.573002
56.608002,1039.317993,78.750999
52.033001,1046.454956,39.466999
52.033001,1050.480957,26.108000
55.449001,1043.526978,44.224998
53.375000,1040.598999,56.668999
53.375000,1044.563965,47.275002
53.375000,1048.956055,38.307999
52.521000,1040.660034,51.789001
55.814999,1047.491943,33.000999
53.192001,1042.978027,57.889000
53.497002,1042.489990,57.157001
53.131001,1046.577026,36.966000
54.106998,1040.781982,61.426998
51.910999,1043.649048,49.348999
54.106998,1049.383057,26.413000
53.862999,1047.552979,40.869999
54.778000,1038.708008,58.499001
54.106998,1042.978027,46.055000
54.534000,1044.990967,41.113998
54.778000,1048.162964,37.698002
54.046001,1045.357056,42.334000
54.351002,1040.660034,58.071999
54.351002,1043.832031,46.176998
54.167999,1045.479004,37.393002
54.106998,1042.612061,43.493000
54.106998,1044.503052,47.030998
54.046001,1043.405029,49.105000
53.680000,1045.540039,45.627998
54.106998,1045.723022,39.833000
55.693001,1044.197998,46.481998
54.716999,1044.197998,45.811001
53.557999,1046.881958,43.310001
54.290001,1044.076050,49.532001
53.741001,1043.222046,46.665001
53.741001,1045.296021,36.966000
53.741001,1044.746948,45.567001
54.167999,1041.574951,55.021999
53.131001,1041.026001,47.824001
53.497002,1045.173950,37.027000
53.497002,1045.113037,41.602001
54.595001,1039.989014,51.728001
54.046001,1040.964966,51.849998
53.618999,1045.906006,39.955002
52.948002,1047.187012,36.904999
53.375000,1042.978027,49.837002
54.473000,1039.744995,54.167999
54.655998,1046.577026,38.856998
54.960999,1045.600952,40.443001
54.167999,1042.307007,49.776001
54.595001,1043.038940,45.688999
53.618999,1045.296021,43.431999
55.449001,1044.625000,44.773998
54.900002,1043.770996,48.129002
54.534000,1046.211060,45.506001
52.094002,1045.967041,43.005001
53.618999,1044.625000,47.945999
55.693001,1040.598999,50.081001
55.693001,1044.807983,41.053001
55.693001,1045.844971,39.284000
53.741001,1042.124023,50.325001
53.192001,1043.465942,49.715000
54.167999,1045.173950,40.382000
54.167999,1044.442017,41.113998
54.290001,1045.844971,45.201000
54.229000,1044.869019,49.227001
54.229000,1044.076050,47.091999
52.887001,1043.099976,47.335999
54.900002,1042.855957,45.811001
54.900002,1044.259033,45.078999
52.948002,1044.503052,44.224998
54.167999,1042.855957,43.493000
54.716999,1044.076050,46.421001
53.801998,1043.099976,44.103001
54.106998,1044.807983,47.396999
54.046001,1045.296021,45.139999
53.924000,1045.479004,43.188000
54.046001,1043.282959,46.176998
53.313999,1042.001953,45.627998
53.924000,1042.916992,45.811001
53.924000,1044.990967,42.944000
54.716999,1045.661987,44.224998
54.716999,1043.709961,45.993999
54.716999,1042.978027,47.945999
54.167999,1044.990967,42.272999
54.167999,1046.821045,44.408001
53.436001,1043.526978,47.030998
53.252998,1043.832031,45.627998
53.252998,1043.465942,45.506001
53.862999,1042.916992,43.615002
55.388000,1043.588013,46.176998
52.398998,1043.038940,48.068001
52.398998,1045.479004,43.737000
53.862999,1043.526978,44.713001
52.826000,1045.661987,44.408001
54.473000,1045.844971,43.737000
53.497002,1042.734009,45.078999
52.459999,1044.136963,43.675999
54.229000,1042.124023,46.421001
52.703999,1043.465942,44.408001
53.741001,1044.563965,42.944000
53.741001,1043.649048,48.189999
53.741001,1042.916992,47.945999
53.741001,1044.563965,43.615002
55.632000,1044.930054,43.310001
55.632000,1045.357056,45.078999
55.632000,1044.869019,46.665001
53.192001,1043.649048,46.237999
53.862999,1045.479004,42.700001
53.862999,1042.978027,46.542999
54.595001,1043.343994,47.396999
53.375000,1043.953979,45.323002
54.046001,1044.807983,46.481998
54.046001,1043.588013,45.445000
53.313999,1044.746948,44.713001
53.862999,1042.368042,46.786999
53.862999,1042.551025,44.469002
52.887001,1043.892944,45.383999
53.680000,1043.161011,46.481998
53.680000,1043.953979,44.103001
53.741001,1044.686035,45.262001
52.887001,1044.136963,44.957001
55.083000,1044.319946,45.323002
54.411999,1044.990967,46.237999
54.411999,1043.892944,46.116001
53.680000,1045.113037,45.262001
55.021999,1043.282959,43.249001
54.167999,1043.405029,45.078999
54.167999,1044.807983,45.567001
54.534000,1044.807983,45.627998
53.252998,1043.892944,43.798000
55.632000,1045.600952,42.456001
53.313999,1044.076050,46.055000
55.021999,1043.161011,46.237999
55.021999,1044.197998,43.431999
53.680000,1043.222046,46.848000
54.167999,1044.076050,44.591000
53.497002,1044.015015,44.896000
52.643002,1045.173950,45.383999
52.643002,1043.892944,43.493000
53.497002,1044.015015,46.176998
53.497002,1043.222046,47.153000
54.960999,1045.113037,44.713001
53.985001,1045.600952,46.299000
54.229000,1042.368042,44.896000
54.655998,1044.076050,44.713001
54.655998,1042.489990,44.164001
54.411999,1043.709961,45.872002
53.801998,1044.015015,46.481998
53.801998,1044.136963,46.848000
53.801998,1044.197998,44.042000
53.313999,1045.113037,46.604000
53.313999,1043.465942,46.786999
53.924000,1044.136963,44.469002
53.557999,1044.869019,44.469002
53.375000,1045.479004,46.604000
53.375000,1042.916992,44.957001
54.839001,1044.259033,44.347000
54.839001,1044.380981,44.773998
54.839001,1043.099976,45.078999
54.167999,1043.770996,45.993999
55.144001,1045.417969,45.139999
53.436001,1043.343994,44.408001
53.436001,1043.038940,45.201000
55.570999,1044.197998,44.652000
53.924000,1046.027954,45.993999
54.290001,1042.978027,46.421001
52.703999,1044.503052,44.834999
53.985001,1042.062988,44.529999
53.375000,1043.588013,44.713001
54.716999,1044.807983,44.957001
53.985001,1045.661987,45.750000
53.741001,1044.869019,46.604000
53.680000,1044.686035,43.675999
53.375000,1044.930054,45.445000
53.618999,1044.686035,44.713001
53.497002,1044.319946,45.688999
53.436001,1044.746948,46.360001
53.436001,1044.625000,45.567001
53.436001,1043.892944,45.262001
54.106998,1043.343994,46.542999
53.985001,1043.709961,45.688999
54.411999,1044.746948,45.627998
53.557999,1044.503052,43.859001
53.557999,1043.405029,46.055000
54.716999,1044.625000,46.055000
54.716999,1043.892944,45.993999
53.924000,1045.052002,46.665001
54.534000,1044.197998,44.773998
54.534000,1044.259033,46.055000
53.131001,1042.185059,43.859001
54.167999,1045.661987,45.688999
54.167999,1045.784058,45.627998
54.046001,1043.099976,44.713001
53.680000,1045.234985,45.139999
54.351002,1044.807983,44.896000
54.655998,1044.503052,44.896000
54.290001,1043.892944,47.153000
53.862999,1043.099976,47.214001
54.229000,1044.136963,44.042000
54.411999,1045.234985,43.859001
54.167999,1043.038940,44.652000
52.948002,1041.941040,45.201000
54.046001,1044.442017,46.360001
53.557999,1044.197998,45.201000
54.473000,1045.173950,45.932999
54.473000,1044.136963,44.773998
54.900002,1044.136963,45.750000
54.900002,1043.465942,46.970001
55.327000,1043.832031,44.834999
53.985001,1046.271973,43.493000
54.839001,1044.503052,44.896000
53.924000,1042.551025,46.604000
53.497002,1043.465942,46.786999
53.862999,1044.380981,45.627998
54.900002,1043.405029,45.139999
54.534000,1043.892944,45.872002
54.229000,1044.197998,43.737000
54.839001,1044.807983,44.713001
54.839001,1043.038940,44.713001
53.801998,1044.197998,44.834999
54.167999,1045.234985,46.116001
54.167999,1044.319946,46.299000
53.008999,1044.380981,44.957001
53.801998,1043.953979,46.237999
54.960999,1044.015015,43.980999
54.960999,1043.465942,44.591000
53.801998,1043.953979,46.970001
54.351002,1043.588013,44.469002
54.351002,1045.540039,43.859001
54.900002,1045.113037,45.201000
54.900002,1045.723022,45.627998
54.900002,1045.906006,44.408001
54.473000,1044.015015,44.529999
53.801998,1044.197998,44.652000
53.801998,1043.343994,46.481998
53.131001,1044.869019,46.055000
53.557999,1042.612061,42.761002
55.021999,1041.391968,45.078999
54.167999,1045.600952,45.811001
55.388000,1044.746948,43.919998
54.411999,1043.465942,47.519001
53.924000,1043.099976,45.872002
53.924000,1045.784058,44.834999
53.985001,1044.197998,46.848000
54.716999,1042.489990,45.445000
54.595001,1044.869019,41.785000
54.411999,1042.916992,46.055000
54.411999,1044.990967,44.834999
54.473000,1044.990967,45.627998
55.265999,1043.282959,46.237999
55.265999,1045.052002,43.919998
53.192001,1045.113037,45.993999
54.290001,1044.259033,46.176998
54.290001,1046.637939,44.652000
54.290001,1044.990967,45.018002
54.290001,1043.770996,43.126999
54.290001,1044.686035,45.506001
54.290001,1043.282959,46.055000
54.534000,1045.723022,43.737000
54.046001,1045.357056,44.285999
53.497002,1043.038940,47.884998
54.595001,1044.930054,44.591000
54.595001,1043.770996,43.431999
54.595001,1043.343994,46.542999
54.595001,1043.832031,45.139999
53.618999,1044.136963,45.262001
54.106998,1044.076050,45.506001
54.534000,1044.136963,42.700001
53.497002,1042.428955,46.116001
55.205002,1045.844971,44.408001
54.655998,1043.892944,45.872002
53.985001,1043.649048,45.932999
53.924000,1043.832031,45.018002
53.618999,1045.479004,45.323002
54.716999,1044.380981,43.554001
54.960999,1043.709961,46.360001
54.960999,1043.465942,44.896000
52.703999,1045.296021,44.164001
52.703999,1042.855957,44.224998
52.703999,1042.489990,46.055000
53.924000,1043.099976,45.567001
55.083000,1045.296021,46.055000
55.265999,1043.953979,46.786999
54.716999,1045.967041,45.323002
54.655998,1044.259033,46.299000
55.144001,1045.417969,46.055000
53.924000,1044.990967,45.139999
54.167999,1043.953979,45.811001
55.144001,1044.197998,45.872002
53.985001,1045.417969,45.445000
55.509998,1044.503052,45.993999
55.509998,1045.173950,44.773998
53.436001,1044.076050,45.445000
53.618999,1043.588013,43.980999
54.229000,1044.503052,43.310001
53.985001,1044.197998,46.116001
55.388000,1043.588013,46.360001
53.497002,1046.333008,45.811001
53.985001,1043.709961,47.214001
53.985001,1043.770996,43.859001
54.106998,1045.052002,44.224998
55.144001,1044.136963,45.750000
53.252998,1044.746948,46.542999
53.252998,1044.625000,45.262001
53.618999,1043.588013,44.164001
55.144001,1045.906006,44.896000
53.375000,1043.892944,45.932999
53.618999,1044.197998,45.932999
54.290001,1043.405029,45.139999
53.618999,1042.062988,47.580002
53.008999,1044.442017,46.176998
53.008999,1042.734009,44.834999
55.205002,1042.978027,47.214001
55.205002,1045.173950,43.310001
54.411999,1044.442017,47.335999
53.313999,1042.551025,45.872002
53.313999,1045.600952,43.493000
54.351002,1044.380981,45.262001
54.167999,1042.245972,46.786999
54.290001,1044.319946,45.506001
52.764999,1045.173950,45.201000
54.229000,1044.259033,44.652000
54.046001,1044.259033,44.103001
54.046001,1044.136963,46.360001
54.290001,1043.588013,47.214001
52.643002,1045.113037,43.980999
54.534000,1044.197998,44.834999
54.595001,1044.136963,46.848000
54.351002,1043.222046,45.323002
54.106998,1046.577026,44.713001
54.106998,1044.442017,45.688999
52.764999,1046.211060,43.370998
54.595001,1044.686035,45.018002
53.924000,1042.612061,46.726002
54.534000,1044.686035,45.383999
53.741001,1043.588013,46.970001
53.741001,1042.368042,45.078999
54.473000,1043.892944,43.737000
54.411999,1042.855957,46.116001
54.655998,1043.953979,44.408001
53.680000,1046.515991,46.116001
54.167999,1042.307007,46.604000
54.351002,1043.892944,43.798000
53.375000,1044.807983,45.262001
53.375000,1042.855957,47.945999
54.351002,1044.076050,45.383999
53.801998,1043.526978,41.967999
53.313999,1043.222046,45.139999
54.411999,1044.259033,45.993999
54.411999,1044.869019,45.750000
53.436001,1045.723022,47.335999
53.436001,1044.015015,44.469002
54.351002,1043.465942,45.262001
54.351002,1041.818970,47.519001
53.557999,1044.746948,45.139999
53.131001,1044.869019,44.957001
53.313999,1045.296021,45.811001
53.557999,1043.038940,45.201000
53.741001,1045.417969,45.139999
53.070000,1044.442017,44.773998
53.862999,1044.503052,45.262001
53.862999,1044.442017,46.055000
53.862999,1044.746948,45.445000
53.862999,1044.015015,44.834999
54.655998,1044.503052,44.529999
54.655998,1044.259033,44.957001
54.655998,1043.770996,47.640999
52.887001,1045.357056,46.665001
52.887001,1043.099976,45.627998
53.924000,1043.709961,47.335999
54.046001,1043.770996,43.249001
54.351002,1043.770996,45.078999
53.618999,1043.038940,47.214001
53.192001,1043.282959,44.652000
54.534000,1043.953979,43.737000
54.534000,1044.380981,47.153000
53.924000,1043.832031,45.811001
54.595001,1043.161011,47.030998
54.411999,1043.892944,44.529999
53.131001,1045.357056,45.078999
54.716999,1043.953979,47.214001
55.570999,1044.746948,45.688999
54.167999,1043.526978,45.750000
53.131001,1043.526978,44.896000
53.801998,1043.038940,46.299000
54.351002,1044.076050,45.811001
54.351002,1043.832031,45.201000
54.351002,1043.282959,43.675999
51.789001,1042.734009,46.421001
53.131001,1044.136963,44.285999
53.497002,1042.551025,43.919998
53.497002,1043.892944,44.834999
53.497002,1044.746948,44.896000
53.497002,1044.442017,45.750000
53.436001,1042.245972,45.627998
54.534000,1044.563965,45.262001
54.473000,1044.015015,47.091999
54.473000,1042.428955,43.310001
54.473000,1043.709961,45.627998
54.473000,1043.832031,45.872002
53.801998,1044.625000,45.932999
54.046001,1042.124023,43.980999
54.839001,1044.380981,44.713001
54.839001,1043.709961,44.285999
53.801998,1042.307007,47.763000
54.534000,1042.855957,46.421001
54.229000,1044.259033,43.249001
55.205002,1043.588013,45.139999
55.632000,1043.405029,45.018002
55.632000,1045.357056,45.506001
53.375000,1044.380981,44.834999
54.229000,1044.380981,45.323002
53.862999,1042.978027,47.275002
53.862999,1045.417969,44.285999
54.960999,1044.807983,45.445000
53.618999,1044.563965,46.116001
53.680000,1044.869019,45.383999
54.167999,1044.686035,46.299000
53.618999,1045.417969,44.469002
54.167999,1043.953979,45.201000
53.557999,1044.442017,44.957001
55.144001,1044.259033,44.834999
53.741001,1044.503052,45.323002
54.411999,1043.161011,45.078999
54.595001,1041.574951,44.285999
55.570999,1043.405029,44.773998
54.290001,1045.234985,44.285999
54.290001,1045.052002,46.909000
53.557999,1043.709961,45.078999
53.313999,1043.709961,44.591000
53.680000,1045.113037,44.103001
54.595001,1044.197998,47.091999
53.131001,1044.746948,45.688999
52.948002,1044.076050,45.078999
52.948002,1043.832031,45.688999
53.801998,1042.307007,45.323002
53.070000,1042.489990,45.627998
54.411999,1044.930054,43.126999
53.618999,1044.197998,44.164001
53.618999,1043.099976,48.068001
52.948002,1042.734009,44.529999
54.595001,1044.319946,43.126999
54.595001,1045.113037,45.932999
54.716999,1044.807983,47.702000
52.521000,1043.832031,45.627998
53.680000,1042.245972,45.993999
54.716999,1043.709961,45.811001
54.351002,1042.978027,43.980999
54.351002,1043.465942,45.445000
54.229000,1042.795044,44.408001
54.839001,1043.038940,45.323002
54.046001,1044.930054,46.665001
54.046001,1045.296021,45.262001
54.106998,1042.672974,48.922001
54.106998,1047.431030,39.345001
53.252998,1045.540039,45.139999
53.070000,1045.417969,43.798000
55.693001,1047.064941,36.417000
54.290001,1038.281006,49.166000
58.132999,1046.698975,43.126999
